state_name,state_alpha,county,nhgis_join,lon,lat
Iowa,IA,Dickinson,G1900590,-95.15114882202182,43.37766929433793
Iowa,IA,Dubuque,G1900610,-90.87723994046858,42.47415818217402
Iowa,IA,Emmet,G1900630,-94.67866228369621,43.37787185991854
Iowa,IA,Fayette,G1900650,-91.84438775456604,42.86268441327071
Iowa,IA,Floyd,G1900670,-92.7893284268882,43.060098076693265
Iowa,IA,Franklin,G1900690,-93.26241504050715,42.73253687312528
Iowa,IA,Fremont,G1900710,-95.60300756765668,40.74373212910149
Iowa,IA,Greene,G1900730,-94.39656295326438,42.03615155792379
Iowa,IA,Grundy,G1900750,-92.79432654263343,42.40190875190849
Iowa,IA,Guthrie,G1900770,-94.49851480509479,41.68335855552559
Iowa,IA,Hamilton,G1900790,-93.71180776571806,42.38386236426301
Iowa,IA,Hancock,G1900810,-93.73461063853884,43.08168381241392
Iowa,IA,Hardin,G1900830,-93.24416270899034,42.38384537564226
Iowa,IA,Harrison,G1900850,-95.81613221738887,41.683363955622006
Iowa,IA,Henry,G1900870,-91.54443783245326,40.98762619950197
Iowa,IA,Howard,G1900890,-92.31714449109651,43.35669298427437
Iowa,IA,Humboldt,G1900910,-94.20734478403027,42.7763554875209
Iowa,IA,Ida,G1900930,-95.52271867648945,42.3868043531431
Iowa,IA,Iowa,G1900950,-92.06445285441163,41.68626187918775
Iowa,IA,Jackson,G1900970,-90.57420082342729,42.17372358143243
Iowa,IA,Jasper,G1900990,-93.05000665929767,41.685961449288264
Iowa,IA,Jefferson,G1901010,-91.94868839324047,41.031752843910525
Iowa,IA,Johnson,G1901030,-91.58739334271212,41.67103210709134
Iowa,IA,Jones,G1901050,-91.13137146449019,42.121061701058174
Iowa,IA,Keokuk,G1901070,-92.17875038775735,41.33644236585117
Iowa,IA,Kossuth,G1901090,-94.20695092161259,43.204100989042686
Iowa,IA,Lee,G1901110,-91.47865308657887,40.6540753269856
Iowa,IA,Linn,G1901130,-91.59814043132755,42.079112448025704
Iowa,IA,Louisa,G1901150,-91.26610578150583,41.22075997439591
Iowa,IA,Lucas,G1901170,-93.32784098083094,41.02953227421364
Iowa,IA,Lyon,G1901190,-96.20501844443116,43.3807805537933
Iowa,IA,Madison,G1901210,-94.01527792537766,41.33219270002029
Iowa,IA,Mahaska,G1901230,-92.64090245985199,41.335167714801145
Iowa,IA,Marion,G1901250,-93.09937614620837,41.33443064796348
Iowa,IA,Marshall,G1901270,-92.99909803765941,42.035858394711184
Iowa,IA,Mills,G1901290,-95.62293174504708,41.033886930775985
Iowa,IA,Mitchell,G1901310,-92.78898340679282,43.356493212093426
Iowa,IA,Monona,G1901330,-95.960046686107,42.05308994434343
Iowa,IA,Monroe,G1901350,-92.86900200288636,41.029825305219234
Iowa,IA,Montgomery,G1901370,-95.15609229093059,41.03004264337932
Iowa,IA,Muscatine,G1901390,-91.11208319399469,41.48359873271688
Iowa,IA,O'brien,G1901410,-95.62489590450144,43.08311243608496
Iowa,IA,Osceola,G1901430,-95.62431742587168,43.378328660907115
Iowa,IA,Page,G1901450,-95.15005215678974,40.739277635250744
Iowa,IA,Palo Alto,G1901470,-94.67831486251606,43.08198145170618
Iowa,IA,Plymouth,G1901490,-96.21658804962732,42.73766209906147
Iowa,IA,Pocahontas,G1901510,-94.67913816604306,42.73417066305386
Iowa,IA,Polk,G1901530,-93.56930067230225,41.6862556346611
Iowa,IA,Pottawattamie,G1901550,-95.54130674989884,41.33562449322755
Iowa,IA,Poweshiek,G1901570,-92.52962464264469,41.686483069814216
Iowa,IA,Ringgold,G1901590,-94.24378106585797,40.7351479474029
Iowa,IA,Sac,G1901610,-95.1137487981487,42.386156716624825
Iowa,IA,Scott,G1901630,-90.62637760693386,41.63523557965888
Iowa,IA,Shelby,G1901650,-95.3030906749059,41.68531846085013
Iowa,IA,Sioux,G1901670,-96.18159198281751,43.08458624264811
Iowa,IA,Story,G1901690,-93.46501009937334,42.0362350008658
Iowa,IA,Tama,G1901710,-92.53269925472942,42.079917713310046
Iowa,IA,Taylor,G1901730,-94.69606565777808,40.73697495146868
Iowa,IA,Union,G1901750,-94.24240049641489,41.02766278528943
Iowa,IA,Van Buren,G1901770,-91.94987420218386,40.753217090074884
Iowa,IA,Wapello,G1901790,-92.40949803062927,41.03056442963221
Iowa,IA,Warren,G1901810,-93.56047497885521,41.334978179200014
Iowa,IA,Washington,G1901830,-91.71840553648865,41.33509484585628
Iowa,IA,Wayne,G1901850,-93.32749703376358,40.739684847928814
Iowa,IA,Webster,G1901870,-94.18622336984937,42.42786624018655
Iowa,IA,Winnebago,G1901890,-93.73409297758266,43.37745036511178
Iowa,IA,Winneshiek,G1901910,-91.84426037601855,43.29091927427886
Iowa,IA,Woodbury,G1901930,-96.04975633973858,42.38883945709362
Iowa,IA,Worth,G1901950,-93.2608754793474,43.37739558740038
Iowa,IA,Wright,G1901970,-93.73519350523398,42.73295745620083
Kansas,KS,Allen,G2000010,-95.3027942574752,37.885618825370216
Kansas,KS,Anderson,G2000030,-95.29275699284953,38.21413208037146
Kansas,KS,Atchison,G2000050,-95.32127745856535,39.52791119114233
Kansas,KS,Barber,G2000070,-98.6846719138183,37.2289269373463
Kansas,KS,Barton,G2000090,-98.75673605162257,38.47879757157081
Kansas,KS,Bourbon,G2000110,-94.85003296356979,37.855129724840864
Kansas,KS,Brown,G2000130,-95.56423509048146,39.826541907430496
Kansas,KS,Butler,G2000150,-96.83911003236902,37.78115034419916
Kansas,KS,Chase,G2000170,-96.59351778416266,38.30198620627678
Kansas,KS,Chautauqua,G2000190,-96.24519194748152,37.150015699133995
Kansas,KS,Cherokee,G2000210,-94.84615100806326,37.16917281047572
Kansas,KS,Cheyenne,G2000230,-101.73173025677222,39.78577959276989
Kansas,KS,Clark,G2000250,-99.81927344506731,37.235600978545655
Kansas,KS,Clay,G2000270,-97.1650857042751,39.34948712971352
Kansas,KS,Cloud,G2000290,-97.64934130407335,39.480362200925846
Kansas,KS,Coffey,G2000310,-95.73408026483861,38.23684233107944
Kansas,KS,Comanche,G2000330,-99.27162726517912,37.19122330512701
Kansas,KS,Cowley,G2000350,-96.83769130241221,37.23777291272149
Kansas,KS,Crawford,G2000370,-94.85218492598415,37.50680532547487
Kansas,KS,Decatur,G2000390,-100.45940188071215,39.78469389723727
Kansas,KS,Dickinson,G2000410,-97.15103252744072,38.8683503772687
Kansas,KS,Doniphan,G2000430,-95.14855091469221,39.78425168779305
Kansas,KS,Douglas,G2000450,-95.29073014561125,38.88200756557288
Kansas,KS,Edwards,G2000470,-99.31201555212832,37.88927762035022
Kansas,KS,Elk,G2000490,-96.24363979824366,37.453498264467264
Kansas,KS,Ellis,G2000510,-99.31762033390417,38.914618231873334
Kansas,KS,Ellsworth,G2000530,-98.20500065018284,38.696710456653584
Kansas,KS,Finney,G2000550,-100.73659756500136,38.04455927452522
Kansas,KS,Ford,G2000570,-99.88783366387992,37.69211620716427
Kansas,KS,Franklin,G2000590,-95.28308109456086,38.56444075136946
Kansas,KS,Geary,G2000610,-96.74634322593073,39.00095879023075
Kansas,KS,Gove,G2000630,-100.48277446853034,38.91579813874361
Kansas,KS,Graham,G2000650,-99.88342062426611,39.34986454790686
Kansas,KS,Grant,G2000670,-101.30811478956454,37.562226997100666
Kansas,KS,Gray,G2000690,-100.43797276713576,37.738487125852
Kansas,KS,Greeley,G2000710,-101.8060729888249,38.480758131959576
Kansas,KS,Greenwood,G2000730,-96.23294094197257,37.87757971627952
Kansas,KS,Hamilton,G2000750,-101.79132176374844,37.99928857729001
Kansas,KS,Harper,G2000770,-98.07599452954227,37.19162155336495
Kansas,KS,Harvey,G2000790,-97.4272092408101,38.04315823980069
Kansas,KS,Haskell,G2000810,-100.87129271259842,37.562097572922724
Kansas,KS,Hodgeman,G2000830,-99.89798733780997,38.08763320507833
Kansas,KS,Jackson,G2000850,-95.79438194004523,39.41647464409443
Kansas,KS,Jefferson,G2000870,-95.38343592530039,39.23377736594874
Kansas,KS,Jewell,G2000890,-98.21830049716282,39.78474832132433
Kansas,KS,Johnson,G2000910,-94.82096899425956,38.87977472058933
Kansas,KS,Kearny,G2000930,-101.3194901747995,37.99999799079116
Kansas,KS,Kingman,G2000950,-98.1365611355442,37.55913433228265
Kansas,KS,Kiowa,G2000970,-99.28596571847878,37.55837904260526
Kansas,KS,Labette,G2000990,-95.2983910215941,37.19117520268285
Kansas,KS,Lane,G2001010,-100.46647817198189,38.48110894208994
Kansas,KS,Leavenworth,G2001030,-95.03475014718974,39.19894561522274
Kansas,KS,Lincoln,G2001050,-98.20877651837698,39.04542213590119
Kansas,KS,Linn,G2001070,-94.84254282637453,38.21266129083981
Kansas,KS,Logan,G2001090,-101.14858088706417,38.917311007251946
Kansas,KS,Lyon,G2001110,-96.15248439009802,38.4562981909702
Kansas,KS,Marion,G2001150,-97.09647055378024,38.35879501355224
Kansas,KS,Marshall,G2001170,-96.52253623978439,39.78362248561593
Kansas,KS,Mcpherson,G2001130,-97.64787421869667,38.39175074629842
Kansas,KS,Meade,G2001190,-100.36549949617259,37.23868406149051
Kansas,KS,Miami,G2001210,-94.83632575147763,38.563491758786775
Kansas,KS,Mitchell,G2001230,-98.20897054566643,39.393272834232725
Kansas,KS,Montgomery,G2001250,-95.74314843537071,37.19227434354016
Kansas,KS,Morris,G2001270,-96.6511846741534,38.68827852549005
Kansas,KS,Morton,G2001290,-101.79927278694947,37.19141121579613
Kansas,KS,Nemaha,G2001310,-96.01387040560245,39.78349671789459
Kansas,KS,Neosho,G2001330,-95.3068014906941,37.558348684823734
Kansas,KS,Ness,G2001350,-99.91622201319653,38.47964038986322
Kansas,KS,Norton,G2001370,-99.90302560226738,39.78451753353284
Kansas,KS,Osage,G2001390,-95.7255189698476,38.65239305514528
Kansas,KS,Osborne,G2001410,-98.7673976417516,39.35027941551519
Kansas,KS,Ottawa,G2001430,-97.65024770073138,39.13238473959889
Kansas,KS,Pawnee,G2001450,-99.23602736258387,38.18293649961961
Kansas,KS,Phillips,G2001470,-99.346766463782,39.784598995176786
Kansas,KS,Pottawatomie,G2001490,-96.3436224784604,39.37486909055901
Kansas,KS,Pratt,G2001510,-98.74000050302847,37.64768998162424
Kansas,KS,Rawlins,G2001530,-101.07618344251834,39.78523851870122
Kansas,KS,Reno,G2001550,-98.08667511053297,37.95356626453448
Kansas,KS,Republic,G2001570,-97.6503445461216,39.82801081314174
Kansas,KS,Rice,G2001590,-98.2015775408014,38.34801808836077
Kansas,KS,Riley,G2001610,-96.73983338959718,39.29947291940716
Kansas,KS,Rooks,G2001630,-99.32486453405755,39.35020388048877
Kansas,KS,Rush,G2001650,-99.30906583562253,38.52286876825822
Kansas,KS,Russell,G2001670,-98.76340161349452,38.9143093202225
Kansas,KS,Saline,G2001690,-97.64968233420853,38.784112096310636
Kansas,KS,Scott,G2001710,-100.90695412452773,38.48219974742836
Kansas,KS,Sedgwick,G2001730,-97.4611786766262,37.68504679071729
Kansas,KS,Seward,G2001750,-100.85130405667489,37.19329348063905
Kansas,KS,Shawnee,G2001770,-95.75467804175383,39.0412254295513
Kansas,KS,Sheridan,G2001790,-100.44196097126296,39.35010919454069
Kansas,KS,Sherman,G2001810,-101.71975947002443,39.35147704422342
Kansas,KS,Smith,G2001830,-98.7856447722634,39.78512974076998
Kansas,KS,Stafford,G2001850,-98.71798246260344,38.03080781994641
Kansas,KS,Stanton,G2001870,-101.78423853151165,37.563038372865726
Kansas,KS,Stevens,G2001890,-101.3121260012469,37.19238689962341
Kansas,KS,Sumner,G2001910,-97.47737936103975,37.23742469783178
Kansas,KS,Thomas,G2001930,-101.05555790432703,39.35099854979965
Kansas,KS,Trego,G2001950,-99.87279388411764,38.914654190534996
Kansas,KS,Wabaunsee,G2001970,-96.20449203771297,38.95282042008674
Kansas,KS,Wallace,G2001990,-101.76378006119955,38.91689855656549
Kansas,KS,Washington,G2002010,-97.08738360093743,39.784303138751774
Kansas,KS,Wichita,G2002030,-101.34748606177278,38.48185367153567
Kansas,KS,Wilson,G2002050,-95.74334951701908,37.559420651119225
Kansas,KS,Woodson,G2002070,-95.74145956226695,37.886709315928016
Kansas,KS,Wyandotte,G2002090,-94.769231603487,39.11159258222616
Kentucky,KY,Adair,G2100010,-85.2796684978772,37.103411179421805
Kentucky,KY,Allen,G2100030,-86.1939738908181,36.75235013684596
Kentucky,KY,Anderson,G2100050,-84.98918887305142,38.00463101564691
Kentucky,KY,Ballard,G2100070,-88.99720282286789,37.06312358876606
Kentucky,KY,Barren,G2100090,-85.92575563210492,36.970245290646666
Kentucky,KY,Bath,G2100110,-83.73704483429346,38.14560513191334
Kentucky,KY,Bell,G2100130,-83.6597312934532,36.73445837527811
Kentucky,KY,Boone,G2100150,-84.72982334751016,38.967099733024114
Kentucky,KY,Bourbon,G2100170,-84.2173940732295,38.21742267965202
Kentucky,KY,Boyd,G2100190,-82.68821813746838,38.355952117861456
Kentucky,KY,Boyle,G2100210,-84.87271835707342,37.62650222520082
Kentucky,KY,Bracken,G2100230,-84.09219404496977,38.68449096986509
Kentucky,KY,Breathitt,G2100250,-83.32065656414169,37.526341745687155
Kentucky,KY,Breckinridge,G2100270,-86.42766357050898,37.77089891035496
Kentucky,KY,Bullitt,G2100290,-85.68622661056206,37.986615064468126
Kentucky,KY,Butler,G2100310,-86.68395339545222,37.2015485143157
Kentucky,KY,Caldwell,G2100330,-87.8639018100938,37.15623941235431
Kentucky,KY,Calloway,G2100350,-88.27835160010207,36.62131415361019
Kentucky,KY,Campbell,G2100370,-84.37758358945364,38.9458895524334
Kentucky,KY,Carlisle,G2100390,-88.97558212604787,36.85982537843979
Kentucky,KY,Carroll,G2100410,-85.12063420837059,38.664144896093
Kentucky,KY,Carter,G2100430,-83.04764173633203,38.32042439239172
Kentucky,KY,Casey,G2100450,-84.92666653607975,37.327232568946506
Kentucky,KY,Christian,G2100470,-87.49159190103408,36.89909554070481
Kentucky,KY,Clark,G2100490,-84.14381415217122,37.96940002630764
Kentucky,KY,Clay,G2100510,-83.70552301427655,37.16063016450773
Kentucky,KY,Clinton,G2100530,-85.13847154426506,36.72038604653591
Kentucky,KY,Crittenden,G2100550,-88.0967017271991,37.357191329537144
Kentucky,KY,Cumberland,G2100570,-85.39201499550089,36.787320758270106
Kentucky,KY,Daviess,G2100590,-87.08538734281048,37.73670385970088
Kentucky,KY,Edmonson,G2100610,-86.23566155308583,37.21488202800465
Kentucky,KY,Elliott,G2100630,-83.09862049042086,38.11989506311759
Kentucky,KY,Estill,G2100650,-83.95698861266133,37.691727496930625
Kentucky,KY,Fayette,G2100670,-84.45167889675344,38.03754528137942
Kentucky,KY,Fleming,G2100690,-83.70219781451291,38.379293884651034
Kentucky,KY,Floyd,G2100710,-82.74621250916668,37.55293420639554
Kentucky,KY,Franklin,G2100730,-84.87101439207908,38.23514673526582
Kentucky,KY,Fulton,G2100750,-89.13894173274107,36.55544525694385
Kentucky,KY,Gallatin,G2100770,-84.86157945460472,38.751906027365266
Kentucky,KY,Garrard,G2100790,-84.54707661776344,37.64318706035808
Kentucky,KY,Grant,G2100810,-84.62552633488836,38.65113949406177
Kentucky,KY,Graves,G2100830,-88.6507501954953,36.723190654271455
Kentucky,KY,Grayson,G2100850,-86.34863148070363,37.46136795783082
Kentucky,KY,Green,G2100870,-85.55659723425238,37.262073668371535
Kentucky,KY,Greenup,G2100890,-82.92654619362796,38.55316950491962
Kentucky,KY,Hancock,G2100910,-86.77885447277315,37.84283231531096
Kentucky,KY,Hardin,G2100930,-85.95675752936471,37.695182606221266
Kentucky,KY,Harlan,G2100950,-83.20735576034495,36.86698494164469
Kentucky,KY,Harrison,G2100970,-84.33298775918878,38.449759920408574
Kentucky,KY,Hart,G2100990,-85.88584260841641,37.30463469270678
Kentucky,KY,Henderson,G2101010,-87.56899813097827,37.79473218740569
Kentucky,KY,Henry,G2101030,-85.1096054334191,38.450267109121526
Kentucky,KY,Hickman,G2101050,-88.97369162271688,36.67695415395523
Kentucky,KY,Hopkins,G2101070,-87.52919462828784,37.32225315371824
Kentucky,KY,Jackson,G2101090,-84.00830662740225,37.41467342952635
Kentucky,KY,Jefferson,G2101110,-85.67475041539466,38.193489328501855
Kentucky,KY,Jessamine,G2101130,-84.58492916867492,37.86730667496669
Kentucky,KY,Johnson,G2101150,-82.82534966536518,37.827920135688416
Kentucky,KY,Kenton,G2101170,-84.53735289891897,38.92913791472384
Kentucky,KY,Knott,G2101190,-82.95026575889618,37.352402793918024
Kentucky,KY,Knox,G2101210,-83.8462659006392,36.891732488279835
Kentucky,KY,Larue,G2101230,-85.68488932873969,37.54065950606804
Kentucky,KY,Laurel,G2101250,-84.11630682049908,37.110888098669044
Kentucky,KY,Lawrence,G2101270,-82.75232696599369,38.06105579049022
Kentucky,KY,Lee,G2101290,-83.71527715331754,37.59501574603868
Kentucky,KY,Leslie,G2101310,-83.37217802840232,37.092990627631934
Kentucky,KY,Letcher,G2101330,-82.8565888654673,37.1221041828967
Kentucky,KY,Lewis,G2101350,-83.37042849051416,38.53361240066507
Kentucky,KY,Lincoln,G2101370,-84.65497373998318,37.45147974244921
Kentucky,KY,Livingston,G2101390,-88.35472386165205,37.19600439669139
Kentucky,KY,Logan,G2101410,-86.87576083302652,36.85618477308067
Kentucky,KY,Lyon,G2101430,-88.0823277963182,37.02089644064408
Kentucky,KY,Madison,G2101510,-84.26950712904868,37.71565650462863
Kentucky,KY,Magoffin,G2101530,-83.0672115031313,37.7032070914564
Kentucky,KY,Marion,G2101550,-85.26545659315892,37.54790172691696
Kentucky,KY,Marshall,G2101570,-88.32862746035616,36.87821978796617
Kentucky,KY,Martin,G2101590,-82.51445663229137,37.79904034505158
Kentucky,KY,Mason,G2101610,-83.82572547620104,38.59329155349137
Kentucky,KY,Mccracken,G2101450,-88.71076757280437,37.05248226280567
Kentucky,KY,Mccreary,G2101470,-84.4778556461367,36.73342345547506
Kentucky,KY,Mclean,G2101490,-87.26076090147532,37.54027961951782
Kentucky,KY,Meade,G2101630,-86.22472994872354,37.971125964747166
Kentucky,KY,Menifee,G2101650,-83.59514695253547,37.94095208375587
Kentucky,KY,Mercer,G2101670,-84.87343346848722,37.816733223793236
Kentucky,KY,Metcalfe,G2101690,-85.62576452370217,36.98859866725415
Kentucky,KY,Monroe,G2101710,-85.7238963217426,36.70908796884218
Kentucky,KY,Montgomery,G2101730,-83.91814675970507,38.03725829894095
Kentucky,KY,Morgan,G2101750,-83.2512016877649,37.92064229431076
Kentucky,KY,Muhlenberg,G2101770,-87.1418682209124,37.21694148980173
Kentucky,KY,Nelson,G2101790,-85.46346681158639,37.81653998452757
Kentucky,KY,Nicholas,G2101810,-84.01703059809225,38.33570381626454
Kentucky,KY,Ohio,G2101830,-86.85174804565199,37.47818875252377
Kentucky,KY,Oldham,G2101850,-85.4349306565036,38.39908753469495
Kentucky,KY,Owen,G2101870,-84.82611598633736,38.518610169490756
Kentucky,KY,Owsley,G2101890,-83.68931285049972,37.42541678053856
Kentucky,KY,Pendleton,G2101910,-84.35814627753884,38.69745470025572
Kentucky,KY,Perry,G2101930,-83.22375565305389,37.248583455854614
Kentucky,KY,Pike,G2101950,-82.39321034380819,37.46878998851074
Kentucky,KY,Powell,G2101970,-83.81332634540806,37.83392227935741
Kentucky,KY,Pulaski,G2101990,-84.57704271705403,37.097687662193394
Kentucky,KY,Robertson,G2102010,-84.04722065261437,38.509943288675835
Kentucky,KY,Rockcastle,G2102030,-84.31682573861039,37.36726801431014
Kentucky,KY,Rowan,G2102050,-83.42564034586525,38.20284282443146
Kentucky,KY,Russell,G2102070,-85.05236814056704,36.989016381361274
Kentucky,KY,Scott,G2102090,-84.5844213096956,38.29021411261619
Kentucky,KY,Shelby,G2102110,-85.19270152561751,38.21600979911746
Kentucky,KY,Simpson,G2102130,-86.5816811152602,36.73441495803858
Kentucky,KY,Spencer,G2102150,-85.31994732635593,38.04036378032478
Kentucky,KY,Taylor,G2102170,-85.33594643930182,37.362052544120935
Kentucky,KY,Todd,G2102190,-87.17945806085471,36.83734432279894
Kentucky,KY,Trigg,G2102210,-87.87540305519624,36.809419543667346
Kentucky,KY,Trimble,G2102230,-85.33943627304585,38.60758807786143
Kentucky,KY,Union,G2102250,-87.94113417459751,37.668250888674024
Kentucky,KY,Warren,G2102270,-86.42065398036416,36.99430296666977
Kentucky,KY,Washington,G2102290,-85.16906389347575,37.754383172872515
Kentucky,KY,Wayne,G2102310,-84.82875379699436,36.79878188535314
Kentucky,KY,Webster,G2102330,-87.681672692027945,37.52317116246106
Kentucky,KY,Whitley,G2102350,-84.13240726270071,36.76498205871159
Kentucky,KY,Wolfe,G2102370,-83.4946473900395,37.742077713359826
Kentucky,KY,Woodford,G2102390,-84.741372529512,38.052283559665355
Louisiana,LA,Acadia,G2200010,-92.42237910459436,30.288239585594987
Louisiana,LA,Allen,G2200030,-92.83363795527343,30.656647926530482
Louisiana,LA,Ascension,G2200050,-90.90839953310648,30.19970848513803
Louisiana,LA,Assumption,G2200070,-91.0581720906962,29.903206953557646
Louisiana,LA,Avoyelles,G2200090,-91.99354097629545,31.07302222576935
Louisiana,LA,Beauregard,G2200110,-93.35385644639668,30.644847518790197
Louisiana,LA,Bienville,G2200130,-93.05128477202034,32.34832130397705
Louisiana,LA,Bossier,G2200150,-93.59974926209293,32.67874564351706
Louisiana,LA,Caddo,G2200170,-93.87698846854656,32.57899586001141
Louisiana,LA,Calcasieu,G2200190,-93.3526615472889,30.225349709417298
Louisiana,LA,Caldwell,G2200210,-92.12333032735785,32.09369072385372
Louisiana,LA,Cameron,G2200230,-93.20876008257183,29.865542939025705
Louisiana,LA,Catahoula,G2200250,-91.84947378639609,31.661578634363032
Louisiana,LA,Claiborne,G2200270,-92.9880571594558,32.821298115899616
Louisiana,LA,Concordia,G2200290,-91.63973471889409,31.448506183737088
Louisiana,LA,Couba Island,NULL,-90.21388333333334,29.808001666666666
Louisiana,LA,Desoto,G2200310,-93.73631538216024,32.048287906669664
Louisiana,LA,East Baton Rouge,G2200330,-91.08929777439353,30.51783616807816
Louisiana,LA,East Carroll,G2200350,-91.23602163466397,32.72935171048821
Louisiana,LA,East Feliciana,G2200370,-91.0476572404036,30.834854115463738
Louisiana,LA,Evangeline,G2200390,-92.41951870573799,30.72210619217427
Louisiana,LA,Franklin,G2200410,-91.67847831381584,32.12963869025308
Louisiana,LA,Grant,G2200430,-92.55694996686292,31.598040088740703
Louisiana,LA,Iberia,G2200450,-91.69112433248405,29.969244886397878
Louisiana,LA,Iberville,G2200470,-91.34920408324217,30.259038788240137
Louisiana,LA,Jackson,G2200490,-92.55739532050174,32.298843036940994
Louisiana,LA,Jefferson,G2200510,-90.12698836351376,29.777481296101694
Louisiana,LA,Jefferson Davis,G2200530,-92.81697642106941,30.27189211527327
Louisiana,LA,La Salle,G2200590,-92.16328715013883,31.6772445561082
Louisiana,LA,Lafayette,G2200550,-92.07674613239605,30.188178258574357
Louisiana,LA,Lafourche,G2200570,-90.44477184091144,29.579260325211564
Louisiana,LA,Lake Maurepas,NULL,-90.50855612022752,30.26313669499799
Louisiana,LA,Lake Pontchartrain,NULL,-90.13116606996064,30.189458133452167
Louisiana,LA,Lake Salvador,NULL,-90.24262968295687,29.761367766898033
Louisiana,LA,Lincoln,G2200610,-92.66422484735257,32.59013608274376
Louisiana,LA,Livingston,G2200630,-90.72566314409521,30.448626020655748
Louisiana,LA,Madison,G2200650,-91.23423972890622,32.35923515942235
Louisiana,LA,Morehouse,G2200670,-91.79562372646888,32.82043508683287
Louisiana,LA,Natchitoches,G2200690,-93.09335574556349,31.722465845485637
Louisiana,LA,Orleans,G2200710,-89.90013440026598,30.04194350733159
Louisiana,LA,Ouachita,G2200730,-92.15348069411603,32.48487250222016
Louisiana,LA,Plaquemines,G2200750,-89.7335692596501,29.53432627645708
Louisiana,LA,Pointe Coupee,G2200770,-91.59797771465858,30.704800477721424
Louisiana,LA,Rapides,G2200790,-92.53193688232568,31.20009318326406
Louisiana,LA,Red River,G2200810,-93.3429270196594,32.09784804640143
Louisiana,LA,Richland,G2200830,-91.76555827074606,32.41165929040435
Louisiana,LA,Sabine,G2200850,-93.55793074246978,31.56425097072361
Louisiana,LA,St. Bernard,G2200870,-89.62183908838067,29.864939605571575
Louisiana,LA,St. Charles,G2200890,-90.38800014541906,29.91396398124726
Louisiana,LA,St. Helena,G2200910,-90.70729802203863,30.818541470881605
Louisiana,LA,St. James,G2200930,-90.78144169370805,30.032648299417286
Louisiana,LA,St. John The Baptist,G2200950,-90.530372348956,30.086897185741872
Louisiana,LA,St. Landry,G2200970,-92.00090646856873,30.593258261439765
Louisiana,LA,St. Martin,G2200990,-91.7274564700856,30.22069862618848
Louisiana,LA,St. Mary,G2201010,-91.45581792285527,29.718103571663907
Louisiana,LA,St. Tammany,G2201030,-89.94201982689874,30.453611472594034
Louisiana,LA,Tangipahoa,G2201050,-90.40829627359254,30.652495303200393
Louisiana,LA,Tensas,G2201070,-91.34434079330988,31.995596806936216
Louisiana,LA,Terrebonne,G2201090,-90.86660814613751,29.40831267796698
Louisiana,LA,Union,G2201110,-92.38453341371357,32.8317210116718
Louisiana,LA,Vermilion,G2201130,-92.31991269301406,29.849306705853117
Louisiana,LA,Vernon,G2201150,-93.18252414335124,31.10543186085281
Louisiana,LA,Washington,G2201170,-90.03339099867434,30.855403467230946
Louisiana,LA,Webster,G2201190,-93.32721123445292,32.71545831968454
Louisiana,LA,West Baton Rouge,G2201210,-91.32059483038081,30.466973036888454
Louisiana,LA,West Carroll,G2201230,-91.45500338644379,32.788914212480734
Louisiana,LA,West Feliciana,G2201250,-91.41317397478738,30.876551162147592
Louisiana,LA,Winn,G2201270,-92.63439095946647,31.946355611009803
Maine,ME,Androscoggin,G2300010,-70.20278139616532,44.168891612941756
Maine,ME,Aroostook,G2300030,-68.60016074135376,46.65785019564115
Maine,ME,Cumberland,G2300050,-70.42101972986508,43.8638363608372
Maine,ME,Franklin,G2300070,-70.45279860932025,44.97560339190721
Maine,ME,Hancock,G2300090,-68.36504317415984,44.682781048083214
Maine,ME,Kennebec,G2300110,-69.76426100497088,44.41315406477672
Maine,ME,Knox,G2300130,-69.22480820725842,44.17417148154392
Maine,ME,Lincoln,G2300150,-69.55272600143667,44.071357433215475
Maine,ME,Oxford,G2300170,-70.75911076371999,44.49828061804578
Maine,ME,Penobscot,G2300190,-68.6510629287483,45.40243383665515
Maine,ME,Piscataquis,G2300210,-69.28709063933378,45.83638325795497
Maine,ME,Sagadahoc,G2300230,-69.85841800220952,43.97902351910354
Maine,ME,Somerset,G2300250,-69.95973615210008,45.51218391668093
Maine,ME,Waldo,G2300270,-69.14136730427194,44.51085666581048
Maine,ME,Washington,G2300290,-67.63990199003798,45.0520533813616
Maine,ME,York,G2300310,-70.71409669138369,43.490986312392955
Maryland,MD,Allegany,G2400010,-78.70558126728031,39.621294361142276
Maryland,MD,Anne Arundel,G2400030,-76.62043202347398,39.00301704449759
Maryland,MD,Baltimore,G2400050,-76.64855841521896,39.47294209160937
Maryland,MD,Baltimore City (Ic),G2405100,-76.61419105919607,39.316357385983956
Maryland,MD,Calvert,G2400090,-76.56299004345519,38.5477103268872
Maryland,MD,Caroline,G2400110,-75.82645291758797,38.8654583787103
Maryland,MD,Carroll,G2400130,-77.01921397213223,39.55954939241117
Maryland,MD,Cecil,G2400150,-75.93758761044005,39.58011826486745
Maryland,MD,Charles,G2400170,-77.02761971701217,38.496936879320586
Maryland,MD,Dorchester,G2400190,-75.9997018409832,38.484598080890315
Maryland,MD,Frederick,G2400210,-77.39410261127583,39.46424170192243
Maryland,MD,Garrett,G2400230,-79.27320834637389,39.53044491955504
Maryland,MD,Harford,G2400250,-76.32373080258012,39.56208738186178
